combinaison,entry_time,exit_time,pair,variant,entry_price,initial_stop,target,exit_price,exit_reason,r_multiple,net_pnl,gross_pnl,fees,funding,bars_held,qty,notional,risk_amount,rr_planned,b_price,a_price,l1,l2,moved_to_breakeven,size_capped,equity_after
B-risk10%,2024-06-05 16:00:00+00:00,2024-06-06 09:00:00+00:00,UNI_USDT_USDT,B,11.132,10.586146000000001,13.688,10.580852927000002,stop,-1.0359083053524367,-5.469046292781577,-5.33066379752048,0.11550302739494968,0.022879467866147283,17,9.671944311533167,107.66808407598721,5.279469490227611,4.682570797319444,11.96,9.404,10.8855,10.618,False,False,47.32564860949453
B-risk10%,2024-06-15 12:00:00+00:00,2024-06-15 14:00:00+00:00,UNI_USDT_USDT,B,10.962,10.566804200000002,11.704999999999998,11.704999999999998,target,1.8582076277126487,8.794088123261124,8.897603900864976,0.1002339628676044,0.0032818147362477135,2,11.9752407817833,131.27258944990854,4.732564860949453,1.8800807093597713,11.091,10.348,10.879,10.598600000000001,True,False,56.119736732755655
B-risk10%,2024-06-17 07:00:00+00:00,2024-06-17 16:00:00+00:00,UNI_USDT_USDT,B,11.016,10.566804200000002,12.0,10.561520797900002,stop,-1.0409405843483952,-5.8417311548072774,-5.67798122163316,0.14826688775541577,0.01548304541870257,9,12.493379664893544,137.62707038846727,5.611973673275566,2.19058147916789,12.218,11.234,10.879,10.598600000000001,False,False,50.27800557794838
B-risk10%,2024-06-19 00:00:00+00:00,2024-06-20 14:00:00+00:00,ENS_USDT_USDT,B,25.697,23.690381666666667,30.047,25.684151500000002,breakeven_stop,-0.026569182310037517,-0.13358454963855937,-0.03219331468954564,0.07080758599393808,0.03058364895507566,38,2.5056088017708937,64.38662937910665,5.027800557794838,2.167826301464074,25.8,21.45,24.66075,23.761666666666667,True,False,50.14442102830982
B-risk10%,2024-07-30 00:00:00+00:00,2024-07-30 18:00:00+00:00,SOL_USDT_USDT,B,182.96,176.78804000000002,194.34,176.69964598000004,stop,-1.0530419551145798,-5.280417915774002,-5.086258299878013,0.16071407775168206,0.033445538144307604,18,0.812455379301064,148.6468361969227,5.014442102830983,1.8438227078594198,193.95,182.57,181.87,177.32000000000002,False,False,44.86400311253582
B-risk10%,2024-08-24 22:00:00+00:00,2024-08-26 08:00:00+00:00,AAVE_USDT_USDT,B,136.95,132.51625500000003,153.24,132.44999687250004,stop,-1.061490202025572,-4.762269972760154,-4.553445322601561,0.1499296703805203,0.058894979778072044,34,1.011876035102069,138.57642300722833,4.486400311253582,3.6740949242683487,148.99,132.7,136.515,132.91500000000002,False,False,40.10173313977567
B-risk10%,2024-09-05 11:00:00+00:00,2024-09-06 04:00:00+00:00,AAVE_USDT_USDT,B,132.93,127.252095,144.47,127.1884689525,stop,-1.041377731826064,-4.176105189939369,-4.055110923493461,0.10104362057243099,0.019950645873477165,17,0.7062769303074918,93.88539234577489,4.010173313977567,2.0324397819266036,138.92,127.38,130.53500000000003,127.63499999999999,False,False,35.9256279498363
B-risk10%,2024-09-10 07:00:00+00:00,2024-09-11 07:00:00+00:00,AAVE_USDT_USDT,B,137.3,132.78378333333336,155.5,155.5,target,3.997194185398557,14.360171114787754,14.477747126548163,0.08481016537895239,0.0327658463814571,24,0.7954806113488007,109.21948793819034,3.59256279498363,4.029921800326981,142.25,124.05,136.515,133.18333333333337,True,False,50.28579906462405
B-risk10%,2024-09-24 07:00:00+00:00,2024-09-24 18:00:00+00:00,SUI_USDT_USDT,B,1.5349,1.4612530499999998,1.6596,1.6596,target,1.6743780462055777,8.41974379897115,8.514458702442685,0.08030459179489476,0.014410311676641138,11,68.27954051678174,104.80226673920828,5.028579906462405,1.6932133645724619,1.6471,1.5224,1.5157500000000002,1.46565,False,False,58.7055428635952
B-risk10%,2024-10-08 11:00:00+00:00,2024-10-08 12:00:00+00:00,WLD_USDT_USDT,B,1.977,1.91349225,2.143,1.912535503875,stop,-1.0491389342581212,-6.159027067495673,-5.958994359658863,0.1977483240757465,0.0022843837610631687,1,92.43839194995118,182.7507008850535,5.87055428635952,2.6138542146430868,2.07,1.904,1.968,1.91925,False,False,52.54651579609953
B-risk10%,2024-10-12 23:00:00+00:00,2024-10-13 14:00:00+00:00,WLD_USDT_USDT,B,2.083,1.962096,2.2910000000000004,1.9611149520000002,stop,-1.0297415612684433,-5.410933121509244,-5.297289254317758,0.09666949200488036,0.016974375186605987,15,43.461354294398426,90.53000099523193,5.254651579609953,1.7203731886455367,2.089,1.881,2.0429999999999997,1.968,False,False,47.13558267459028
B-risk10%,2024-10-14 00:00:00+00:00,2024-10-14 03:00:00+00:00,WLD_USDT_USDT,B,2.087,1.990012,2.3290000000000006,2.3290000000000006,target,2.4777094846785133,11.678828025868055,11.761053952293926,0.07842241615751679,0.0038035102683529,3,48.59939649708225,101.42694048941067,4.713558267459028,2.495154039675008,2.123,1.881,2.0429999999999997,1.996,True,False,58.81441070045834
B-risk10%,2024-11-27 02:00:00+00:00,2024-11-27 15:00:00+00:00,ETH_USDT_USDT,B,3365.39,3266.53092,3565.53,3565.53,target,1.993029407364512,11.721885010282751,11.906965103852661,0.15254470854061156,0.03253538502929889,13,0.05949318029305807,200.21775402645468,5.881441070045835,2.0244979014573157,3548.8,3348.66,3356.33,3276.36,False,False,70.53629571074109
B-risk10%,2024-11-26 20:00:00+00:00,2024-12-01 20:00:00+00:00,LINK_USDT_USDT,B,17.152,16.0950695,20.108,18.66,time_stop,1.3837952448150554,8.138710185389398,8.391481874758192,0.10960455032782648,0.14316713904096745,120,5.564643153022677,95.44475936064497,5.881441070045835,2.7967780284512553,19.061,16.105,17.097,16.1435,True,False,78.67500589613049
B-risk10%,2024-11-29 08:00:00+00:00,2024-12-02 17:00:00+00:00,ETH_USDT_USDT,B,3570.42,3346.2610099999997,4004.17,3568.63479,breakeven_stop,-0.041607701678616556,-0.2934853149447196,-0.056175351461822856,0.12355487677270585,0.11375508671019087,81,0.03146708312289459,112.3507029236453,7.053629571074109,1.935010503036257,3686.75,3253.0,3547.725,3356.33,True,False,78.38152058118577
B-risk10%,2024-12-08 10:00:00+00:00,2024-12-09 03:00:00+00:00,ICP_USDT_USDT,B,14.336,13.832378,15.177,13.825461811,stop,-1.0505366981506965,-8.234266382738976,-7.945792592179217,0.24106095627163737,0.047412834288121715,17,15.563561675460122,223.1192201793963,7.8381520581185775,1.669903221066592,15.588,14.747,14.136,13.874,False,False,70.14725419844679
